date,item_id,name,unit_price,waste,sales_qntty,category,store_name,prediction
2020-08-07,102,Schnittbrötchen,0.36,11.0,506.0,Ebbis und Schnittbrötchen,one,488.4524536133
2020-08-04,121,Mehrkornbrötchen,0.7,40.0,45.0,Gemischte Brötchen,one,60.5974159241
2020-08-05,121,Mehrkornbrötchen,0.7,26.0,58.0,Gemischte Brötchen,one,62.457359313999994
2020-08-06,121,Mehrkornbrötchen,0.7,37.0,45.0,Gemischte Brötchen,one,65.1520767212
2020-08-07,121,Mehrkornbrötchen,0.7,11.0,80.0,Gemischte Brötchen,one,79.2621917725
2020-08-04,101,Ebbi,0.4,65.0,255.0,Ebbis und Schnittbrötchen,one,268.6522216797
2020-08-05,101,Ebbi,0.4,74.0,289.0,Ebbis und Schnittbrötchen,one,306.515411377
2020-08-06,101,Ebbi,0.4,52.0,289.0,Ebbis und Schnittbrötchen,one,311.5555419922
2020-08-07,101,Ebbi,0.4,176.0,301.0,Ebbis und Schnittbrötchen,one,388.745513916
2020-08-04,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,one,20.6238956451
2020-08-05,268,Der Ebbing - MK Brot,3.4,0.0,25.0,Brote,one,22.430624008200002
2020-08-06,268,Der Ebbing - MK Brot,3.4,0.5,15.5,Brote,one,20.7632026672
2020-08-07,268,Der Ebbing - MK Brot,3.4,2.5,16.5,Brote,one,21.0139923096
2020-08-04,128,Laugenstangen,1.0,0.0,43.0,Gemischte Brötchen,one,48.16687393189999
2020-08-05,128,Laugenstangen,1.0,0.0,52.0,Gemischte Brötchen,one,48.4160995483
2020-08-06,128,Laugenstangen,1.0,0.0,42.0,Gemischte Brötchen,one,49.5570297241
2020-08-07,128,Laugenstangen,1.0,4.0,57.0,Gemischte Brötchen,one,55.4055290222
2020-08-08,102,Schnittbrötchen,0.36,12.0,914.0,Ebbis und Schnittbrötchen,one,666.6849975586
2020-08-10,102,Schnittbrötchen,0.36,77.0,365.0,Ebbis und Schnittbrötchen,one,353.5067138672
2020-08-11,102,Schnittbrötchen,0.36,0.0,352.0,Ebbis und Schnittbrötchen,one,357.80908203120003
2020-08-08,121,Mehrkornbrötchen,0.7,0.0,146.0,Gemischte Brötchen,one,128.1660614014
2020-08-10,121,Mehrkornbrötchen,0.7,0.0,66.0,Gemischte Brötchen,one,69.68604278560001
2020-08-11,121,Mehrkornbrötchen,0.7,6.0,95.0,Gemischte Brötchen,one,60.9587516785
2020-08-08,101,Ebbi,0.4,69.0,434.0,Ebbis und Schnittbrötchen,one,499.0189819336
2020-08-10,101,Ebbi,0.4,8.0,321.0,Ebbis und Schnittbrötchen,one,289.8725280762
2020-08-11,101,Ebbi,0.4,0.0,250.0,Ebbis und Schnittbrötchen,one,277.9006958008
2020-08-08,268,Der Ebbing - MK Brot,3.4,0.0,24.5,Brote,one,22.8586616516
2020-08-10,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,one,24.8346824646
2020-08-11,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,21.0063610077
2020-08-08,128,Laugenstangen,1.0,0.0,59.0,Gemischte Brötchen,one,62.205307006800005
2020-08-10,128,Laugenstangen,1.0,0.0,42.0,Gemischte Brötchen,one,48.7869720459
2020-08-11,128,Laugenstangen,1.0,1.0,38.0,Gemischte Brötchen,one,46.2750091553
2020-08-12,102,Schnittbrötchen,0.36,30.0,357.0,Ebbis und Schnittbrötchen,one,408.8233337402
2020-08-13,102,Schnittbrötchen,0.36,79.0,333.0,Ebbis und Schnittbrötchen,one,363.417388916
2020-08-14,102,Schnittbrötchen,0.36,36.0,465.0,Ebbis und Schnittbrötchen,one,501.1846618652
2020-08-15,102,Schnittbrötchen,0.36,302.0,702.0,Ebbis und Schnittbrötchen,one,752.7603149414
2020-08-12,121,Mehrkornbrötchen,0.7,7.0,69.0,Gemischte Brötchen,one,71.4139251709
2020-08-13,121,Mehrkornbrötchen,0.7,20.0,61.0,Gemischte Brötchen,one,69.24271392819999
2020-08-14,121,Mehrkornbrötchen,0.7,21.0,64.0,Gemischte Brötchen,one,81.6406402588
2020-08-15,121,Mehrkornbrötchen,0.7,9.0,158.0,Gemischte Brötchen,one,139.0434570312
2020-08-12,101,Ebbi,0.4,14.0,299.0,Ebbis und Schnittbrötchen,one,304.9010009766
2020-08-13,101,Ebbi,0.4,82.0,254.0,Ebbis und Schnittbrötchen,one,296.5193786621
2020-08-14,101,Ebbi,0.4,19.0,470.0,Ebbis und Schnittbrötchen,one,387.2615356445
2020-08-15,101,Ebbi,0.4,95.0,399.0,Ebbis und Schnittbrötchen,one,517.1672363281
2020-08-12,268,Der Ebbing - MK Brot,3.4,1.0,19.0,Brote,one,23.8877124786
2020-08-13,268,Der Ebbing - MK Brot,3.4,0.0,17.0,Brote,one,20.598859787000002
2020-08-14,268,Der Ebbing - MK Brot,3.4,0.0,4.0,Brote,one,20.575094223
2020-08-15,268,Der Ebbing - MK Brot,3.4,0.5,31.5,Brote,one,26.1590099335
2020-08-12,128,Laugenstangen,1.0,0.0,59.0,Gemischte Brötchen,one,49.9890861511
2020-08-13,128,Laugenstangen,1.0,0.0,55.0,Gemischte Brötchen,one,49.383880615200006
2020-08-14,128,Laugenstangen,1.0,2.0,42.0,Gemischte Brötchen,one,55.593620300299996
2020-08-15,128,Laugenstangen,1.0,22.0,53.0,Gemischte Brötchen,one,62.8588638306
2020-08-17,102,Schnittbrötchen,0.36,9.0,289.0,Ebbis und Schnittbrötchen,one,358.6237487793
2020-08-18,102,Schnittbrötchen,0.36,0.0,309.0,Ebbis und Schnittbrötchen,one,351.9084777832
2020-08-19,102,Schnittbrötchen,0.36,159.0,305.0,Ebbis und Schnittbrötchen,one,368.09326171879997
2020-08-17,121,Mehrkornbrötchen,0.7,38.0,44.0,Gemischte Brötchen,one,69.7518386841
2020-08-18,121,Mehrkornbrötchen,0.7,21.0,67.0,Gemischte Brötchen,one,67.4355621338
2020-08-19,121,Mehrkornbrötchen,0.7,10.0,58.0,Gemischte Brötchen,one,70.95388793949999
2020-08-17,101,Ebbi,0.4,0.0,290.0,Ebbis und Schnittbrötchen,one,273.0760498047
2020-08-18,101,Ebbi,0.4,0.0,299.0,Ebbis und Schnittbrötchen,one,275.6902160645
2020-08-19,101,Ebbi,0.4,157.0,193.0,Ebbis und Schnittbrötchen,one,299.8106994629
2020-08-17,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,25.4294109344
2020-08-18,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,22.0828018188
2020-08-19,268,Der Ebbing - MK Brot,3.4,0.0,16.0,Brote,one,22.782999038699998
2020-08-17,128,Laugenstangen,1.0,0.0,43.0,Gemischte Brötchen,one,50.7581291199
2020-08-18,128,Laugenstangen,1.0,3.0,50.0,Gemischte Brötchen,one,46.361335754399995
2020-08-19,128,Laugenstangen,1.0,19.0,52.0,Gemischte Brötchen,one,50.6124801636
2020-08-20,102,Schnittbrötchen,0.36,25.0,341.0,Ebbis und Schnittbrötchen,one,357.5400085449
2020-08-21,102,Schnittbrötchen,0.36,234.0,349.0,Ebbis und Schnittbrötchen,one,485.9391784668
2020-08-22,102,Schnittbrötchen,0.36,21.0,636.0,Ebbis und Schnittbrötchen,one,700.3499755859
2020-08-20,121,Mehrkornbrötchen,0.7,27.0,56.0,Gemischte Brötchen,one,65.4595413208
2020-08-21,121,Mehrkornbrötchen,0.7,11.0,84.0,Gemischte Brötchen,one,74.6777496338
2020-08-22,121,Mehrkornbrötchen,0.7,14.0,150.0,Gemischte Brötchen,one,137.5736694336
2020-08-20,101,Ebbi,0.4,13.0,266.0,Ebbis und Schnittbrötchen,one,306.4277954102
2020-08-21,101,Ebbi,0.4,177.0,299.0,Ebbis und Schnittbrötchen,one,374.6002197266
2020-08-22,101,Ebbi,0.4,0.0,474.0,Ebbis und Schnittbrötchen,one,498.2409057617
2020-08-20,268,Der Ebbing - MK Brot,3.4,0.0,16.0,Brote,one,21.3640327454
2020-08-21,268,Der Ebbing - MK Brot,3.4,1.0,15.0,Brote,one,16.0944766998
2020-08-22,268,Der Ebbing - MK Brot,3.4,0.0,36.0,Brote,one,30.423645019499997
2020-08-20,128,Laugenstangen,1.0,7.0,53.0,Gemischte Brötchen,one,53.0889625549
2020-08-21,128,Laugenstangen,1.0,0.0,51.0,Gemischte Brötchen,one,54.3280258179
2020-08-22,128,Laugenstangen,1.0,0.0,65.0,Gemischte Brötchen,one,63.3828086853
2020-08-24,102,Schnittbrötchen,0.36,0.0,362.0,Ebbis und Schnittbrötchen,one,342.5203552246
2020-08-25,102,Schnittbrötchen,0.36,41.0,271.0,Ebbis und Schnittbrötchen,one,329.7226867676
2020-08-26,102,Schnittbrötchen,0.36,2.0,356.0,Ebbis und Schnittbrötchen,one,360.6388244629
2020-08-27,102,Schnittbrötchen,0.36,24.0,296.0,Ebbis und Schnittbrötchen,one,394.9207458496
2020-08-24,121,Mehrkornbrötchen,0.7,10.0,87.0,Gemischte Brötchen,one,75.323059082
2020-08-25,121,Mehrkornbrötchen,0.7,26.0,57.0,Gemischte Brötchen,one,69.3786239624
2020-08-26,121,Mehrkornbrötchen,0.7,7.0,62.0,Gemischte Brötchen,one,72.6830368042
2020-08-27,121,Mehrkornbrötchen,0.7,0.0,96.0,Gemischte Brötchen,one,74.295173645
2020-08-24,101,Ebbi,0.4,7.0,353.0,Ebbis und Schnittbrötchen,one,308.8866882324
2020-08-25,101,Ebbi,0.4,1.0,269.0,Ebbis und Schnittbrötchen,one,270.2805786133
2020-08-26,101,Ebbi,0.4,0.0,251.0,Ebbis und Schnittbrötchen,one,279.6418151855
2020-08-27,101,Ebbi,0.4,0.0,263.0,Ebbis und Schnittbrötchen,one,317.054473877
2020-08-24,268,Der Ebbing - MK Brot,3.4,0.0,25.0,Brote,one,29.5334587097
2020-08-25,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,one,22.7787151337
2020-08-26,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,22.7886276245
2020-08-27,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,one,23.121088028000003
2020-08-24,128,Laugenstangen,1.0,1.0,42.0,Gemischte Brötchen,one,51.5711784363
2020-08-25,128,Laugenstangen,1.0,0.0,48.0,Gemischte Brötchen,one,53.0596847534
2020-08-26,128,Laugenstangen,1.0,2.0,51.0,Gemischte Brötchen,one,53.0157394409
2020-08-27,128,Laugenstangen,1.0,1.0,53.0,Gemischte Brötchen,one,52.822002410900005
2020-08-28,102,Schnittbrötchen,0.36,9.0,444.0,Ebbis und Schnittbrötchen,one,501.4256286621
2020-08-29,102,Schnittbrötchen,0.36,118.0,671.0,Ebbis und Schnittbrötchen,one,724.9561767578
2020-08-31,102,Schnittbrötchen,0.36,82.0,319.0,Ebbis und Schnittbrötchen,one,359.4923095703
2020-08-28,121,Mehrkornbrötchen,0.7,0.0,94.0,Gemischte Brötchen,one,87.9862823486
2020-08-29,121,Mehrkornbrötchen,0.7,8.0,131.0,Gemischte Brötchen,one,149.3398895264
2020-08-31,121,Mehrkornbrötchen,0.7,45.0,50.0,Gemischte Brötchen,one,77.4519195557
2020-08-28,101,Ebbi,0.4,0.0,382.0,Ebbis und Schnittbrötchen,one,395.4941101074
2020-08-29,101,Ebbi,0.4,73.0,482.0,Ebbis und Schnittbrötchen,one,539.2490234375
2020-08-31,101,Ebbi,0.4,110.0,297.0,Ebbis und Schnittbrötchen,one,288.0115966797
2020-08-28,268,Der Ebbing - MK Brot,3.4,0.0,18.0,Brote,one,19.1647319794
2020-08-29,268,Der Ebbing - MK Brot,3.4,4.5,36.5,Brote,one,34.2723274231
2020-08-31,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,26.9451732635
2020-08-28,128,Laugenstangen,1.0,16.0,49.0,Gemischte Brötchen,one,53.2249526978
2020-08-29,128,Laugenstangen,1.0,8.0,60.0,Gemischte Brötchen,one,63.5156478882
2020-08-31,128,Laugenstangen,1.0,5.0,52.0,Gemischte Brötchen,one,48.9694480896
2020-09-01,102,Schnittbrötchen,0.36,62.0,333.0,Ebbis und Schnittbrötchen,one,337.5357666016
2020-09-02,102,Schnittbrötchen,0.36,33.0,343.0,Ebbis und Schnittbrötchen,one,394.9810791016
2020-09-03,102,Schnittbrötchen,0.36,0.0,323.0,Ebbis und Schnittbrötchen,one,368.69943237300004
2020-09-04,102,Schnittbrötchen,0.36,0.0,504.0,Ebbis und Schnittbrötchen,one,490.8306274414
2020-09-01,121,Mehrkornbrötchen,0.7,11.0,72.0,Gemischte Brötchen,one,67.4513626099
2020-09-02,121,Mehrkornbrötchen,0.7,7.0,57.0,Gemischte Brötchen,one,74.3635101318
2020-09-03,121,Mehrkornbrötchen,0.7,1.0,96.0,Gemischte Brötchen,one,78.6846313477
2020-09-04,121,Mehrkornbrötchen,0.7,0.0,99.0,Gemischte Brötchen,one,87.239112854
2020-09-01,101,Ebbi,0.4,57.0,267.0,Ebbis und Schnittbrötchen,one,292.9024353027
2020-09-02,101,Ebbi,0.4,81.0,290.0,Ebbis und Schnittbrötchen,one,301.8219299316
2020-09-03,101,Ebbi,0.4,18.0,299.0,Ebbis und Schnittbrötchen,one,304.0386657715
2020-09-04,101,Ebbi,0.4,38.0,376.0,Ebbis und Schnittbrötchen,one,382.1317138672
2020-09-01,268,Der Ebbing - MK Brot,3.4,0.0,20.0,Brote,one,21.6050167084
2020-09-02,268,Der Ebbing - MK Brot,3.4,0.0,20.5,Brote,one,23.540447235100004
2020-09-03,268,Der Ebbing - MK Brot,3.4,0.5,23.5,Brote,one,24.463214874299997
2020-09-04,268,Der Ebbing - MK Brot,3.4,0.0,28.0,Brote,one,20.9799346924
2020-09-01,128,Laugenstangen,1.0,6.0,51.5,Gemischte Brötchen,one,50.7850723267
2020-09-02,128,Laugenstangen,1.0,0.0,47.0,Gemischte Brötchen,one,54.2295684814
2020-09-03,128,Laugenstangen,1.0,23.0,53.0,Gemischte Brötchen,one,54.2201919556
2020-09-04,128,Laugenstangen,1.0,4.0,53.0,Gemischte Brötchen,one,54.0172958374
2020-09-05,102,Schnittbrötchen,0.36,9.0,644.0,Ebbis und Schnittbrötchen,one,725.6354370117
2020-09-07,102,Schnittbrötchen,0.36,76.0,287.0,Ebbis und Schnittbrötchen,one,336.6301574707
2020-09-08,102,Schnittbrötchen,0.36,72.0,317.0,Ebbis und Schnittbrötchen,one,329.9924316406
2020-09-05,121,Mehrkornbrötchen,0.7,0.0,148.0,Gemischte Brötchen,one,146.2266235352
2020-09-07,121,Mehrkornbrötchen,0.7,6.0,79.0,Gemischte Brötchen,one,72.7599334717
2020-09-08,121,Mehrkornbrötchen,0.7,0.0,75.0,Gemischte Brötchen,one,69.40084075930001
2020-09-05,101,Ebbi,0.4,0.0,510.0,Ebbis und Schnittbrötchen,one,522.2612915039
2020-09-07,101,Ebbi,0.4,91.0,300.0,Ebbis und Schnittbrötchen,one,313.5921020508
2020-09-08,101,Ebbi,0.4,44.0,284.0,Ebbis und Schnittbrötchen,one,285.8440246582
2020-09-05,268,Der Ebbing - MK Brot,3.4,0.0,44.0,Brote,one,35.922580719
2020-09-07,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,29.2188720703
2020-09-08,268,Der Ebbing - MK Brot,3.4,2.0,25.0,Brote,one,23.6085853577
2020-09-05,128,Laugenstangen,1.0,0.0,73.0,Gemischte Brötchen,one,63.7496528625
2020-09-07,128,Laugenstangen,1.0,8.0,50.0,Gemischte Brötchen,one,51.2976989746
2020-09-08,128,Laugenstangen,1.0,18.0,45.0,Gemischte Brötchen,one,49.6293907166
2020-09-09,102,Schnittbrötchen,0.36,3.0,328.0,Ebbis und Schnittbrötchen,one,358.7581176758
2020-09-10,102,Schnittbrötchen,0.36,80.0,243.0,Ebbis und Schnittbrötchen,one,342.4409179688
2020-09-11,102,Schnittbrötchen,0.36,8.0,445.0,Ebbis und Schnittbrötchen,one,482.2320556641
2020-09-12,102,Schnittbrötchen,0.36,13.0,615.0,Ebbis und Schnittbrötchen,one,702.1047973633
2020-09-09,121,Mehrkornbrötchen,0.7,9.0,92.0,Gemischte Brötchen,one,75.8775024414
2020-09-10,121,Mehrkornbrötchen,0.7,15.0,82.0,Gemischte Brötchen,one,82.6144790649
2020-09-11,121,Mehrkornbrötchen,0.7,2.0,113.0,Gemischte Brötchen,one,95.05046844479999
2020-09-12,121,Mehrkornbrötchen,0.7,4.0,146.0,Gemischte Brötchen,one,144.9268951416
2020-09-09,101,Ebbi,0.4,114.0,222.0,Ebbis und Schnittbrötchen,one,280.8467102051
2020-09-10,101,Ebbi,0.4,0.0,257.0,Ebbis und Schnittbrötchen,one,297.2756958008
2020-09-11,101,Ebbi,0.4,7.0,323.0,Ebbis und Schnittbrötchen,one,387.9127197266
2020-09-12,101,Ebbi,0.4,0.0,408.0,Ebbis und Schnittbrötchen,one,539.98046875
2020-09-09,268,Der Ebbing - MK Brot,3.4,1.0,31.5,Brote,one,26.5373325348
2020-09-10,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,26.2532634735
2020-09-11,268,Der Ebbing - MK Brot,3.4,3.0,29.5,Brote,one,23.6015205383
2020-09-12,268,Der Ebbing - MK Brot,3.4,4.5,43.5,Brote,one,37.582439422600004
2020-09-09,128,Laugenstangen,1.0,18.0,51.0,Gemischte Brötchen,one,51.93280410770001
2020-09-10,128,Laugenstangen,1.0,0.0,50.0,Gemischte Brötchen,one,52.0146789551
2020-09-11,128,Laugenstangen,1.0,0.0,57.0,Gemischte Brötchen,one,54.0435333252
2020-09-12,128,Laugenstangen,1.0,20.0,78.0,Gemischte Brötchen,one,64.2779464722
2020-09-14,102,Schnittbrötchen,0.36,0.0,375.0,Ebbis und Schnittbrötchen,one,335.002166748
2020-09-15,102,Schnittbrötchen,0.36,11.0,239.0,Ebbis und Schnittbrötchen,one,347.9166259766
2020-09-16,102,Schnittbrötchen,0.36,36.0,313.0,Ebbis und Schnittbrötchen,one,352.4590759277
2020-09-14,121,Mehrkornbrötchen,0.7,0.0,80.0,Gemischte Brötchen,one,82.5168380737
2020-09-15,121,Mehrkornbrötchen,0.7,0.0,71.0,Gemischte Brötchen,one,77.65152740479999
2020-09-16,121,Mehrkornbrötchen,0.7,0.0,77.0,Gemischte Brötchen,one,85.42961120609999
2020-09-14,101,Ebbi,0.4,50.0,312.0,Ebbis und Schnittbrötchen,one,284.5059814453
2020-09-15,101,Ebbi,0.4,15.0,247.0,Ebbis und Schnittbrötchen,one,256.4836120605
2020-09-16,101,Ebbi,0.4,8.0,299.0,Ebbis und Schnittbrötchen,one,289.9353637695
2020-09-14,268,Der Ebbing - MK Brot,3.4,0.0,32.0,Brote,one,30.192693710300002
2020-09-15,268,Der Ebbing - MK Brot,3.4,5.0,23.0,Brote,one,24.3681716919
2020-09-16,268,Der Ebbing - MK Brot,3.4,1.5,30.5,Brote,one,30.1091651917
2020-09-14,128,Laugenstangen,1.0,10.0,47.0,Gemischte Brötchen,one,51.7542533875
2020-09-15,128,Laugenstangen,1.0,0.0,52.0,Gemischte Brötchen,one,51.0170860291
2020-09-16,128,Laugenstangen,1.0,0.0,56.0,Gemischte Brötchen,one,54.422901153599994
2020-09-17,102,Schnittbrötchen,0.36,42.0,389.0,Ebbis und Schnittbrötchen,one,324.6245727539
2020-09-18,102,Schnittbrötchen,0.36,195.0,394.0,Ebbis und Schnittbrötchen,one,486.92794799800004
2020-09-19,102,Schnittbrötchen,0.36,1.0,634.0,Ebbis und Schnittbrötchen,one,648.0057373047
2020-09-17,121,Mehrkornbrötchen,0.7,0.0,79.0,Gemischte Brötchen,one,82.1524276733
2020-09-18,121,Mehrkornbrötchen,0.7,20.0,121.0,Gemischte Brötchen,one,95.17406463620001
2020-09-19,121,Mehrkornbrötchen,0.7,0.0,159.0,Gemischte Brötchen,one,145.9353942871
2020-09-17,101,Ebbi,0.4,36.0,296.0,Ebbis und Schnittbrötchen,one,299.0967712402
2020-09-18,101,Ebbi,0.4,105.0,326.0,Ebbis und Schnittbrötchen,one,371.22915649410004
2020-09-19,101,Ebbi,0.4,0.0,542.0,Ebbis und Schnittbrötchen,one,515.7960205078
2020-09-17,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,26.5705375671
2020-09-18,268,Der Ebbing - MK Brot,3.4,3.0,21.0,Brote,one,25.7456092834
2020-09-19,268,Der Ebbing - MK Brot,3.4,0.0,43.0,Brote,one,38.8745193481
2020-09-17,128,Laugenstangen,1.0,14.0,49.0,Gemischte Brötchen,one,52.2835769653
2020-09-18,128,Laugenstangen,1.0,12.0,58.0,Gemischte Brötchen,one,55.4988899231
2020-09-19,128,Laugenstangen,1.0,21.0,69.0,Gemischte Brötchen,one,70.7774047852
2020-09-21,102,Schnittbrötchen,0.36,188.0,269.0,Ebbis und Schnittbrötchen,one,317.4497070312
2020-09-22,102,Schnittbrötchen,0.36,115.0,248.0,Ebbis und Schnittbrötchen,one,305.0949707031
2020-09-23,102,Schnittbrötchen,0.36,4.0,297.0,Ebbis und Schnittbrötchen,one,346.3309020996
2020-09-24,102,Schnittbrötchen,0.36,166.0,259.0,Ebbis und Schnittbrötchen,one,392.7671508789
2020-09-21,121,Mehrkornbrötchen,0.7,0.0,81.0,Gemischte Brötchen,one,82.16200256350001
2020-09-22,121,Mehrkornbrötchen,0.7,12.0,85.0,Gemischte Brötchen,one,76.0296173096
2020-09-23,121,Mehrkornbrötchen,0.7,8.0,67.0,Gemischte Brötchen,one,85.206489563
2020-09-24,121,Mehrkornbrötchen,0.7,0.0,71.0,Gemischte Brötchen,one,86.2666473389
2020-09-21,101,Ebbi,0.4,138.0,259.0,Ebbis und Schnittbrötchen,one,300.5853271484
2020-09-22,101,Ebbi,0.4,60.0,277.0,Ebbis und Schnittbrötchen,one,260.3805541992
2020-09-23,101,Ebbi,0.4,4.0,314.0,Ebbis und Schnittbrötchen,one,314.0157470703
2020-09-24,101,Ebbi,0.4,91.0,263.0,Ebbis und Schnittbrötchen,one,302.9072265625
2020-09-21,268,Der Ebbing - MK Brot,3.4,0.0,28.0,Brote,one,31.664052963299998
2020-09-22,268,Der Ebbing - MK Brot,3.4,2.5,21.5,Brote,one,24.2206306458
2020-09-23,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,29.756879806500002
2020-09-24,268,Der Ebbing - MK Brot,3.4,2.0,26.0,Brote,one,26.682191848800002
2020-09-21,128,Laugenstangen,1.0,0.0,45.0,Gemischte Brötchen,one,51.122177124
2020-09-22,128,Laugenstangen,1.0,5.0,59.0,Gemischte Brötchen,one,50.770446777299995
2020-09-23,128,Laugenstangen,1.0,1.0,63.0,Gemischte Brötchen,one,53.128017425500005
2020-09-24,128,Laugenstangen,1.0,3.0,51.0,Gemischte Brötchen,one,54.6313400269
2020-09-25,102,Schnittbrötchen,0.36,53.0,524.0,Ebbis und Schnittbrötchen,one,455.2941894531
2020-09-26,102,Schnittbrötchen,0.36,82.0,628.0,Ebbis und Schnittbrötchen,one,650.3276367188
2020-09-28,102,Schnittbrötchen,0.36,45.0,340.0,Ebbis und Schnittbrötchen,one,300.3415222168
2020-09-25,121,Mehrkornbrötchen,0.7,5.0,107.0,Gemischte Brötchen,one,108.0035476685
2020-09-26,121,Mehrkornbrötchen,0.7,0.0,156.0,Gemischte Brötchen,one,153.8551025391
2020-09-28,121,Mehrkornbrötchen,0.7,32.0,57.0,Gemischte Brötchen,one,79.3399276733
2020-09-25,101,Ebbi,0.4,9.0,364.0,Ebbis und Schnittbrötchen,one,401.27517700199996
2020-09-26,101,Ebbi,0.4,71.0,525.0,Ebbis und Schnittbrötchen,one,551.5677490234
2020-09-28,101,Ebbi,0.4,55.0,283.0,Ebbis und Schnittbrötchen,one,302.8716430664
2020-09-25,268,Der Ebbing - MK Brot,3.4,0.0,28.0,Brote,one,24.7483100891
2020-09-26,268,Der Ebbing - MK Brot,3.4,0.0,38.0,Brote,one,38.778427124000004
2020-09-28,268,Der Ebbing - MK Brot,3.4,0.0,32.0,Brote,one,32.259311675999996
2020-09-25,128,Laugenstangen,1.0,3.0,54.0,Gemischte Brötchen,one,56.529628753699996
2020-09-26,128,Laugenstangen,1.0,6.0,74.0,Gemischte Brötchen,one,70.0559539795
2020-09-28,128,Laugenstangen,1.0,14.0,50.0,Gemischte Brötchen,one,52.9120140076
2020-09-29,102,Schnittbrötchen,0.36,71.0,254.0,Ebbis und Schnittbrötchen,one,299.1996154785
2020-09-30,102,Schnittbrötchen,0.36,13.0,342.0,Ebbis und Schnittbrötchen,one,350.772644043
2020-10-01,102,Schnittbrötchen,0.36,151.0,308.0,Ebbis und Schnittbrötchen,one,373.78033447269996
2020-10-02,102,Schnittbrötchen,0.36,221.0,737.0,Ebbis und Schnittbrötchen,one,670.2291259766
2020-09-29,121,Mehrkornbrötchen,0.7,26.0,65.0,Gemischte Brötchen,one,76.9111175537
2020-09-30,121,Mehrkornbrötchen,0.7,0.0,94.0,Gemischte Brötchen,one,79.67105865479999
2020-10-01,121,Mehrkornbrötchen,0.7,0.0,86.0,Gemischte Brötchen,one,83.61893463130001
2020-10-02,121,Mehrkornbrötchen,0.7,0.0,175.0,Gemischte Brötchen,one,141.0757293701
2020-09-29,101,Ebbi,0.4,28.0,287.0,Ebbis und Schnittbrötchen,one,277.9827880859
2020-09-30,101,Ebbi,0.4,46.0,280.0,Ebbis und Schnittbrötchen,one,289.6167297363
2020-10-01,101,Ebbi,0.4,38.0,309.0,Ebbis und Schnittbrötchen,one,323.6496582031
2020-10-02,101,Ebbi,0.4,6.0,550.0,Ebbis und Schnittbrötchen,one,510.1677246094
2020-09-29,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,25.1042785645
2020-09-30,268,Der Ebbing - MK Brot,3.4,0.0,32.5,Brote,one,27.4924182892
2020-10-01,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,26.422296524
2020-10-02,268,Der Ebbing - MK Brot,3.4,0.0,32.0,Brote,one,30.8431930542
2020-09-29,128,Laugenstangen,1.0,18.0,46.0,Gemischte Brötchen,one,52.591049194300005
2020-09-30,128,Laugenstangen,1.0,0.0,54.0,Gemischte Brötchen,one,55.9460105896
2020-10-01,128,Laugenstangen,1.0,10.0,58.0,Gemischte Brötchen,one,54.255004882799994
2020-10-02,128,Laugenstangen,1.0,2.0,76.0,Gemischte Brötchen,one,76.7215270996
2020-10-05,102,Schnittbrötchen,0.36,122.0,298.0,Ebbis und Schnittbrötchen,one,365.1131286621
2020-10-06,102,Schnittbrötchen,0.36,0.0,342.0,Ebbis und Schnittbrötchen,one,353.9231262207
2020-10-05,121,Mehrkornbrötchen,0.7,0.0,73.0,Gemischte Brötchen,one,94.5675506592
2020-10-06,121,Mehrkornbrötchen,0.7,0.0,61.0,Gemischte Brötchen,one,84.23696136470001
2020-10-05,101,Ebbi,0.4,40.0,329.5,Ebbis und Schnittbrötchen,one,338.9885864258
2020-10-06,101,Ebbi,0.4,61.0,268.0,Ebbis und Schnittbrötchen,one,318.759185791
2020-10-05,268,Der Ebbing - MK Brot,3.4,0.0,25.5,Brote,one,36.199016571
2020-10-06,268,Der Ebbing - MK Brot,3.4,0.0,24.0,Brote,one,25.0204238892
2020-10-05,128,Laugenstangen,1.0,0.0,66.0,Gemischte Brötchen,one,59.826927185100004
2020-10-06,128,Laugenstangen,1.0,0.0,52.0,Gemischte Brötchen,one,54.059440612799996
2020-10-07,102,Schnittbrötchen,0.36,2.0,409.0,Ebbis und Schnittbrötchen,one,365.4389953613
2020-10-08,102,Schnittbrötchen,0.36,120.0,320.0,Ebbis und Schnittbrötchen,one,364.3656311035
2020-10-09,102,Schnittbrötchen,0.36,115.0,388.0,Ebbis und Schnittbrötchen,one,473.7921447754
